MMSI,speed_mean,speed_std,speed_min,speed_max,speed_variance,total_distance_km,total_time_hrs,loitering_score,max_gap_hrs,total_gaps,gap_flag,position_jump_km,last_lat,last_lon,dist_from_port_km,behavioral_score,speed_consistency,VesselTypeLabel,VesselName,iso_risk_score,iso_flag,rendezvous_flag,rendezvous_risk,lstm_risk_score,lstm_flag,final_risk_score,final_flag
205104000,16.725,0.29886147596868723,16.2,17.1,0.08931818181818217,28.556,0.921,0.0313,0.213,0.0,0.0,0.0,27.03292,-72.79203,383.39,0.0,0.0,Tanker,FLANDERS PIONEER,0.7140350492043392,1,1,1.0,0.003450424326413377,1,0.6577,1
205125000,2.9427419354838706,5.3358303106070535,0.0,13.4,28.471085103592966,1001.117,74.525,0.0693,47.047,2.0,1.0,984.796,24.197,-82.48622,84.02,1.702,7.335056840908982,Cargo,CL CONTIGO,0.6015130962577826,0,0,0.0,0.00027761434193978706,0,0.3008,0
205309000,1.019047619047619,0.6021255420664589,0.2,2.5,0.36255516840882696,2.495,1.609,0.3922,0.266,0.0,0.0,0.0,22.48824,-97.84762,0.61,0.0,0.0,Dredging,LANGE WAPPER,0.3624746732420083,0,0,0.0,4.67820608917913e-06,0,0.1812,0
205460000,0.013392857142857142,0.03421062401311609,0.0,0.1,0.0011703667953667928,48.384,50.361,0.51,21.711,2.0,1.0,47.824,28.64366,-96.55091,7.89,1.6067,0.022205779584216375,Tanker,LIBRAMONT,0.2792852122269831,0,0,0.0,1.712774147724843e-05,0,0.1396,0
205557830,0.04548104956268222,0.07966478796181194,0.0,0.4,0.006346478441000462,1.419,146.329,0.9904,21.547,6.0,1.0,0.021,25.7459,-80.17166,4.35,1.2103,0.05650620396494743,Sailing,FOX,0.03598339629760039,0,0,0.0,4.93402617632747e-07,0,0.018,0
205677000,0.7799107142857142,1.180483290507409,0.0,5.2,1.3935407991672,124.43,146.239,0.5403,21.649,6.0,1.0,0.051,28.67119,-94.13887,101.25,1.5587,1.6568442807139712,Tanker,HOJO,0.19646502893367757,0,1,1.0,1.1633403938183297e-05,0,0.3982,0
205681000,0.07650602409638554,0.10040322011831244,0.0,0.4,0.010080806610126312,4.359,146.362,0.9711,21.552,6.0,1.0,0.136,29.28396,-94.5282,28.55,1.0123,0.07923159966452618,Tanker,WARISOULX,0.04839352128670715,0,0,0.0,1.253744708500455e-06,0,0.0242,0
205686000,2.759100642398287,3.5317167530473,0.0,8.4,12.473023223754957,172.971,146.426,0.4584,21.505,7.0,1.0,0.234,33.62442,-118.04647,16.28,1.8776,2.899018432922125,Tanker,ALICE,0.22527880682706292,0,0,0.0,9.050136659734945e-06,0,0.1126,0
205709000,2.0055696202531648,1.953330974392571,0.0,4.6,3.8155018955214297,240.896,122.528,0.3371,21.473,5.0,1.0,113.09,27.78232,-96.41315,70.92,1.5125,1.9830376386357984,Tanker,AQUITAINE,0.23062082173445297,0,0,0.0,1.0574415919246388e-05,0,0.1153,0
205763000,6.562612612612613,4.757524483227462,0.0,14.0,22.634039208508813,532.382,74.549,0.1228,21.374,3.0,1.0,159.58,29.8775,-117.55062,243.14,1.0351,5.753874237746902,Tanker,ARAFURA,0.4369748001362519,0,1,1.0,1.7041238181760978e-05,0,0.5185,1
207832820,1.0357954545454546,2.722881340089537,0.0,10.8,7.41408279220778,14.289,74.465,0.839,21.757,3.0,1.0,6.4,25.77177,-80.14134,4.83,1.9535,1.6572970067017252,Pleasure,TWINS,0.3198198052694776,0,0,0.0,1.1440798242881497e-05,0,0.1599,0
209109000,11.8,2.1429554508939583,2.2,12.9,4.592258064516133,746.289,121.171,0.1397,119.478,1.0,1.0,713.425,19.20378,-95.82592,34.13,0.4392,4.014541725446207,Cargo,UBC SALAVERRY,0.6545283939811319,1,0,0.0,0.0009361190644175569,1,0.3275,0
209136000,0.04242424242424243,0.05962434757173873,0.0,0.3,0.0035550628233555048,3.282,146.2,0.978,22.15,6.0,1.0,0.31,48.94599,-123.61989,8.93,0.451,0.020611974232479832,Cargo,UBC TAMPA,0.02025956771212989,0,0,0.0,8.815117696497637e-07,0,0.0101,0
209218000,9.268108108108107,5.155274756435011,0.0,13.1,26.57685781433613,172.708,26.862,0.1346,21.425,1.0,1.0,107.833,28.92912,-89.41274,67.23,1.414,8.538065401566579,Cargo,UBC SYDNEY,0.5002962280947787,0,0,0.0,3.783861150940761e-05,0,0.2502,0
209335000,15.492857142857144,0.42870876920260065,14.9,16.2,0.1837912087912089,36.15,1.26,0.0337,0.527,0.0,0.0,0.0,21.7683,-84.95058,147.89,0.0,0.0,Cargo,LAKE SUPERIOR,0.646017297763011,1,1,1.0,0.0008191746830757459,1,0.6232,1
209393000,12.140601503759399,0.2987442389415257,11.7,13.0,0.08924812030075177,66.001,2.894,0.042,0.097,0.0,0.0,0.0,17.60509,-67.71291,90.91,0.0,0.0,Cargo,UBC SACRAMENTO,0.560129746668707,0,0,0.0,7.008982489456056e-05,0,0.2801,0
209429000,0.011953352769679302,0.03248892090261117,0.0,0.1,0.0010555299814161202,2.984,146.411,0.98,21.503,6.0,1.0,0.069,47.59965,-122.3697,4.04,0.6655,0.008602767352207802,Cargo,EVMILOS,0.0072488505506852485,0,0,0.0,4.892452831060556e-07,0,0.0036,0
209497000,10.438181818181818,1.7429200798595748,3.8,13.1,3.0377704047777083,1482.145,96.772,0.0613,46.681,3.0,1.0,721.579,29.9362,-90.31997,1.58,0.1143,1.2582611974582132,Cargo,NAVIOS TAURUS,0.6365645385559779,1,0,0.0,0.0007104864907381798,1,0.3184,0
209513000,0.0,0.0,0.0,0.0,0.0,0.608,146.421,0.9959,22.316,6.0,1.0,0.003,27.95389,-82.44201,4.23,0.0,0.0,Cargo,OCEAN PEARL,0.016286133946619485,0,0,0.0,4.6138640531527817e-07,0,0.0081,0
209559000,10.173737373737373,4.606904025597311,0.0,12.9,21.223564701064753,1452.088,146.436,0.0916,70.563,3.0,1.0,452.886,29.11148,-78.35565,255.1,0.6742,5.908899844857256,Cargo,MSC APOLLO,0.570458224827904,0,1,1.0,0.00020692379769037043,0,0.5853,1
209570000,13.833620689655174,0.6321055264956654,12.5,15.1,0.3995573966263625,228.984,26.892,0.1051,21.259,1.0,1.0,82.654,29.33079,-87.44094,121.27,0.0585,0.8128614734100665,Cargo,ASIAN MOON,0.6059711050589411,1,1,1.0,0.00110404744507395,1,0.6032,1
209593000,13.023214285714285,0.2493563141943095,12.7,13.6,0.06217857142857135,61.209,2.518,0.0395,0.242,0.0,0.0,0.0,17.00674,-68.15394,173.09,0.0,0.0,Cargo,SAINT NEKTARIS,0.5983590853032836,0,1,1.0,0.00033153868054697726,0,0.5992,1
209613000,4.314831460674157,5.074455128154811,0.0,12.8,25.750094847656612,97.61,146.447,0.6001,21.557,6.0,1.0,0.136,29.44917,-94.843,10.97,1.6845,4.342593779264503,Cargo,BF LETICIA,0.2845207000789135,0,0,0.0,9.488926311961909e-06,0,0.1423,0
209631000,15.906101694915256,1.3542940236699503,14.0,17.8,1.834112302548134,1503.089,74.494,0.0472,46.565,2.0,1.0,1167.674,38.2754,-76.28881,18.47,0.0939,1.5294495980094984,Cargo,SAN MARTIN,0.8037406418735138,1,0,0.0,0.010888475186735403,1,0.404,0
209641000,3.0566909975669097,4.7101833374697115,0.0,10.5,22.185827072577304,154.393,146.459,0.4868,21.549,6.0,1.0,0.008,27.05901,-83.61187,132.38,2.6433,3.891657984896028,Cargo,CAMPECHE BAY,0.36209572417672564,0,1,1.0,1.3440871146428716e-05,0,0.4811,0
209716000,15.7,0.0,15.7,15.7,0.0,3.501,0.12,0.0335,0.072,0.0,0.0,0.0,21.90102,-86.72979,117.9,0.0,0.0,Cargo,MSC AQUARIUS,0.6255344348872429,1,0,0.0,0.0010292205237055004,1,0.313,0
209729000,11.746306818181818,4.761549222040395,0.0,15.3,22.672350993913483,2080.617,146.402,0.0657,71.052,4.0,1.0,855.576,30.17608,-85.72974,10.04,0.5668,6.081858442934583,Cargo,PROGRESO,0.644067997499657,1,0,0.0,0.0004244333311828063,0,0.3221,0
209756000,0.025468164794007493,0.04365002990295805,0.0,0.1,0.001905325110529132,62.166,146.31,0.7018,21.55,6.0,1.0,0.414,49.28922,-123.0786,4.28,0.6091,0.015669200176076634,Cargo,PANAGIA STENION,0.07169080724342114,0,0,0.0,3.7749324954119285e-06,0,0.0358,0
209795000,7.0626204238921,7.82990195013284,0.0,17.9,61.30736454869421,1168.191,146.442,0.1114,22.456,6.0,1.0,708.04,47.42481,-125.23712,85.29,1.493,7.797211450657319,Other,SYNERGY KEELUNG,0.6316941249216903,1,0,0.0,0.0003565111301936103,0,0.3159,0
209798000,0.6929936305732484,2.01106282175274,0.0,11.1,4.044373673036094,361.88,72.909,0.1677,21.35,4.0,1.0,0.011,30.84264,-119.89468,282.18,1.7545,5.274285609516326,Cargo,SYNERGY OAKLAND,0.4136891675885277,0,1,1.0,5.870351361376347e-05,0,0.5069,1
209851000,4.905398457583548,3.956776343055883,0.0,10.4,15.656079028966683,380.992,98.478,0.2054,21.453,4.0,1.0,227.143,39.00987,-73.70486,88.38,1.428,4.38537861763178,Other,NDURANCE,0.3147049671485601,0,0,0.0,7.965943385261539e-06,0,0.1574,0
209920000,2.1057471264367815,4.6887358889431345,0.0,13.6,21.98424423626337,1313.454,121.361,0.0846,23.834,6.0,1.0,555.572,21.84243,-85.48315,190.5,1.0865,7.055251564161891,Cargo,CMA CGM NABUCCO,0.5104634726161683,0,1,1.0,3.5624550816035025e-05,0,0.5552,1
209941000,0.12847457627118644,0.10849642709127125,0.0,0.6,0.011771474691571523,4.309,146.35,0.9714,21.55,7.0,1.0,0.013,49.33021,-123.24794,15.47,0.4431,0.056566137233108015,Cargo,VENUS HISTORY,0.06524306620013232,0,0,0.0,4.7914752820125764e-06,0,0.0326,0
209961000,6.842512077294686,5.83989704894951,0.0,12.5,34.104397542329146,216.08,50.432,0.1892,21.551,2.0,1.0,160.895,29.8831,-89.95611,12.8,1.7011,6.80073330367103,Cargo,SOCRATES GRAECIA,0.4768777104450208,0,0,0.0,2.3037289379720063e-05,0,0.2384,0
210063000,3.113157894736842,4.396569840465736,0.0,9.6,19.329826362092916,260.691,122.345,0.3194,21.552,6.0,1.0,0.12,33.72149,-118.22542,4.18,2.3708,3.818148002969185,Tanker,SUMMIT AFRICA,0.2977851765728554,0,0,0.0,5.365148610498679e-06,0,0.1489,0
210065000,7.2299999999999995,7.118337059175989,0.0,16.9,50.670722488038365,1673.911,146.381,0.0804,119.063,2.0,1.0,1613.835,20.96088,-97.32886,7.99,1.7316,6.691533692447395,Cargo,QUEEN B III,0.7848825683831827,1,0,0.0,0.0035159781859505205,1,0.3931,0
210091000,8.95947242206235,4.69973022034982,0.0,12.4,22.087464144069365,1478.754,122.314,0.0764,45.944,4.0,1.0,809.276,29.51016,-89.7158,4.67,0.9062,6.207917204194198,Cargo,VICTORIA MAY,0.5317578325846534,0,0,0.0,0.00013438234992837146,0,0.2659,0
210102000,0.030795847750865052,0.06497641011619411,0.0,0.5,0.004221933871587843,5.656,146.351,0.9628,21.55,6.0,1.0,0.26,46.21089,-123.79799,4.11,0.7432,0.023587603931538123,Cargo,NAIAS,0.019637402469517395,0,0,0.0,5.408019946112152e-07,0,0.0098,0
210146000,7.02887189292543,5.718125720177582,0.0,14.9,32.696961751756426,759.348,146.315,0.1616,21.497,6.0,1.0,85.424,29.26629,-94.50686,31.19,1.2986,6.111866100298431,Cargo,PASCHALIS D,0.37978600575986365,0,0,0.0,1.6520698148804882e-05,0,0.1899,0
210147000,0.9584569732937686,3.106741133265747,0.0,12.7,9.651840469125304,25.596,146.338,0.8511,21.653,6.0,1.0,0.082,29.23845,-94.45823,37.12,2.4916,1.8026099478522686,Tanker,STENA PRO MARINE,0.2813810189111229,0,0,0.0,5.2142317505276805e-06,0,0.1407,0
210234000,3.399303944315545,4.854058429325919,0.0,11.3,23.561883235309995,113.169,146.319,0.5639,21.55,6.0,1.0,0.024,29.60643,-89.85686,23.62,2.6358,3.894516846732251,Cargo,UBC SANTA MARTA,0.3236595590034299,0,0,0.0,1.0366831085744612e-05,0,0.1618,0
210296000,8.568548387096774,5.977170210839487,0.0,13.2,35.726563729346964,793.621,49.824,0.0591,21.892,2.0,1.0,438.203,26.46746,-85.5661,357.2,0.8779,6.941722424229676,Cargo,UNDARUM,0.5939810484085846,0,1,1.0,0.00042034279727448974,0,0.5971,1
210328000,4.778467153284671,0.5149876637250022,3.3,5.8,0.26521229378893585,225.11,146.039,0.3935,24.4,6.0,1.0,66.927,28.03599,-89.36301,118.79,0.0956,0.46226672171802774,Other,FULMAR EXPLORER,0.39631279620760484,0,1,1.0,0.00103376726113593,1,0.4984,0
210362000,11.7,0.0,11.7,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38945,-86.05985,300.92,0.0,0.0,Tanker,SANTIAGO I,0.6035874308987093,0,1,1.0,0.0008235008733575468,1,0.602,1
210430000,11.573255813953487,0.6193781356859459,11.0,13.4,0.3836292749657999,998.544,48.089,0.0459,21.937,2.0,1.0,488.491,25.65707,-87.19465,475.78,0.077,0.9029305662469557,Cargo,VASSOS,0.6938086212386794,1,1,1.0,0.003608113134278454,1,0.6476,1
210464000,5.271255060728745,4.539844339820641,0.0,11.2,20.61018662980151,635.484,72.135,0.1019,21.41,3.0,1.0,443.907,39.79118,-69.64781,173.07,1.1629,5.784733891991106,Cargo,MANDARIN,0.4463863488904698,0,0,0.0,2.4192534507581826e-05,0,0.2232,0
210470000,1.3599337748344371,2.7975102829078344,0.0,7.7,7.826063782975071,240.358,121.837,0.3364,21.452,5.0,1.0,0.022,46.19437,-125.67503,180.76,2.4474,2.8908202223018713,Cargo,CLIMATE RESPECT,0.3121782356260382,0,1,1.0,9.294929109152353e-06,0,0.4561,0
210488000,0.0,0.0,0.0,0.0,0.0,0.0,0.101,1.0,0.101,0.0,0.0,0.0,19.50415,-91.9984,73.56,0.0,0.0,Diving,SAPPHIRE,0.2685077791338748,0,0,0.0,1.487736404785349e-05,0,0.1343,0
210777000,4.584135977337111,5.9782967230416375,0.0,12.8,35.74003170873008,990.124,146.378,0.1288,45.177,5.0,1.0,845.772,30.3578,-89.08962,1.11,2.4483,5.042957126936055,Cargo,UBC SAIKI,0.5875542405756292,0,0,0.0,0.00033334095972685344,0,0.2938,0
210959000,2.120205479452055,4.668211865317252,0.0,12.6,21.792202019488755,308.181,122.417,0.2843,21.734,5.0,1.0,255.286,27.6184,-86.90878,301.28,2.4458,5.049996495198237,Cargo,GUADALUPE,0.48888208670272515,0,1,1.0,3.497734736608108e-05,0,0.5444,1
211002010,0.022277227722772276,0.04341229858832875,0.0,0.3,0.001884627668722203,574060.214,146.4,0.0003,21.565,6.0,1.0,3881.078,30.3661,-87.26916,6.94,0.4667,0.010898132237041655,Other,211002010,0.6969380512496773,1,0,0.0,1.0,1,0.5485,1
211111710,0.04585635359116023,0.0748848102530135,0.0,0.4,0.005607734806629835,158.361,98.478,0.3834,21.527,4.0,1.0,8.868,18.01816,-67.17346,20.35,1.038,0.04725735234425134,Sailing,DOUBLETON,0.21042248177840917,0,0,0.0,1.3332978450489944e-05,0,0.1052,0
211260980,0.0,0.0,0.0,0.0,0.0,0.032,1.6,0.9802,0.35,0.0,0.0,0.0,26.11905,-80.14697,3.97,0.0,0.0,Pleasure,GALATEIA,0.22302056513491053,0,0,0.0,5.566801012017327e-06,0,0.1115,0
211334250,1.9949602122015915,3.013568793542422,0.0,7.6,9.081596873412796,281.396,146.31,0.3421,21.6,6.0,1.0,0.02,26.70768,-80.04564,6.57,2.4704,2.4994634544448884,Pleasure,PIA,0.22648455613337393,0,0,0.0,9.394881667985256e-06,0,0.1132,0
211557500,0.0007272727272727273,0.008512452333177458,0.0,0.1,7.246184472461797e-05,0.51,146.348,0.9965,21.602,6.0,1.0,0.005,30.56887,-88.08989,13.05,0.6822,0.0011358113332270686,Sailing,TONIA,0.0023895556786127647,0,0,0.0,5.657373099264821e-07,0,0.0012,0
211605910,3.5905172413793105,2.4861165477263802,0.0,6.6,6.180775488878941,454.564,146.352,0.2435,70.181,4.0,1.0,98.377,29.72483,-81.19317,23.79,1.3625,2.924554200633912,Sailing,VENTURA,0.30903967055490467,0,0,0.0,1.0375661109667903e-05,0,0.1545,0
211614560,3.3365168539325842,0.7458080229247828,0.9,4.9,0.5562296070589733,195.2,26.683,0.1203,21.116,1.0,1.0,163.046,18.46467,-65.33531,36.15,0.1283,0.4252162196113918,Sailing,2 WISHES,0.4040888679302157,0,0,0.0,1.525158143842353e-05,0,0.202,0
211629240,0.04426229508196722,0.05634592609921451,0.0,0.2,0.0031748633879781422,0.249,120.151,0.9979,47.992,4.0,1.0,0.017,26.14228,-80.1089,4.77,0.8248,0.07024100614935558,Sailing,SY BARADAL,0.11996526662609674,0,0,0.0,4.664070935360969e-06,0,0.06,0
211694060,0.0,0.0,0.0,0.0,0.0,0.0,2.452,1.0,0.1,0.0,0.0,0.0,28.64999,-80.80553,21.69,0.0,0.0,Sailing,LARIMAR,0.21857769308793484,0,0,0.0,6.030369435974544e-06,0,0.1093,0
211779740,0.03333333333333333,0.05773502691896258,0.0,0.1,0.0033333333333333344,0.004,24.083,0.9998,24.033,1.0,1.0,0.002,37.51203,-122.19664,2.39,1.3865,0.07071067811865477,Sailing,FEROX,0.22469335917085387,0,0,0.0,5.5695469675285964e-06,0,0.1123,0
211781740,0.018495297805642633,0.04047196960529334,0.0,0.2,0.0016379803237317836,0.84,146.252,0.9943,21.55,6.0,1.0,0.008,18.45883,-66.08841,3.25,0.4765,0.009359421246783723,Sailing,LASAVO,0.003795374903887594,0,0,0.0,6.785809943004001e-07,0,0.0019,0
211790130,6.2910891089108905,0.8721351970768053,4.0,8.7,0.7606198019801983,28.814,2.442,0.0781,0.067,0.0,0.0,0.0,18.69885,-65.49684,43.31,0.0,0.0,Sailing,DESTINY,0.4477144019477428,0,0,0.0,9.579955778766586e-06,0,0.2239,0
211809910,5.887741935483871,0.9134873582866258,4.5,8.6,0.8344591537494771,281.378,26.534,0.0862,21.691,1.0,1.0,228.215,27.59514,-80.27747,14.91,0.1728,1.021474670989067,Sailing,ALITA,0.45253519309103707,0,0,0.0,3.137622556338372e-05,0,0.2263,0
211811860,0.16092436974789917,0.09247183716912047,0.0,0.5,0.00855104066943232,62.701,146.141,0.6998,45.342,5.0,1.0,25.572,18.3168,-64.62045,11.09,0.2604,0.042543784288834194,Pleasure,YES,0.19025884010528782,0,0,0.0,7.597602708144963e-06,0,0.0951,0
211828810,11.003529411764706,5.2727448153605065,0.0,16.0,27.801837887911113,283.604,50.468,0.1511,21.505,2.0,1.0,108.008,24.54185,-79.66146,149.48,0.8736,7.805436033656984,Cargo,VEGA SCORPIO,0.5009254636226843,0,1,1.0,5.821378839767036e-05,0,0.5505,1
211887260,5.766666666666667,0.3265986323710904,5.2,6.1,0.10666666666666662,8.654,0.9,0.0943,0.716,0.0,0.0,0.0,18.40712,-65.57168,10.67,0.0,0.0,Sailing,STELLA II,0.45533990532364643,0,0,0.0,9.1428990470674e-06,0,0.2277,0
212125000,11.65206611570248,0.9791236875861427,10.8,14.2,0.9586831955922843,554.207,26.823,0.0462,21.303,1.0,1.0,428.921,24.09958,-80.65086,131.49,0.121,1.4715677790693362,Cargo,UBC SANTOS,0.6128791602350386,1,1,1.0,0.0012987533449801934,1,0.6067,1
212175000,7.314871794871795,5.892423438477929,0.0,12.9,34.720653978324016,262.093,50.255,0.1609,21.55,2.0,1.0,0.326,49.2971,-123.24203,14.0,1.7255,6.7932179255801195,Cargo,EUROPE,0.47004544909314006,0,0,0.0,1.3896472342175346e-05,0,0.235,0
212215000,0.004242424242424243,0.023001295461112195,0.0,0.2,0.0005290595928893841,2.554,146.292,0.9828,21.506,6.0,1.0,0.021,38.90766,-76.40818,11.84,0.9359,0.004879860145972666,Cargo,RUDDY,0.008547388784964638,0,0,0.0,4.3412570718557796e-07,0,0.0043,0
212254000,8.16043405676127,3.671214130121816,0.0,11.7,13.477813189206124,877.903,146.331,0.1429,23.353,6.0,1.0,80.081,18.44866,-66.08984,3.59,0.5334,3.88061260733514,Cargo,ISLAND EXPRESS,0.3156880348973724,0,0,0.0,8.630116950580385e-06,0,0.1578,0
212259000,8.937701149425287,12.473197227695456,0.0,32.8,155.5806490809897,488.569,146.437,0.2306,21.302,10.0,1.0,0.003,47.61348,-122.35358,2.7,1.2802,8.975810117635877,Passenger,HALUNDER JET,0.8021863411297891,1,0,0.0,0.007514343694110684,1,0.4026,0
212370000,2.486666666666667,3.1767711595266026,0.0,7.5,10.091875000000034,1058.942,121.208,0.1027,46.802,4.0,1.0,917.087,30.17603,-85.7317,10.23,2.2344,2.9094884497933307,Cargo,JUAN DIEGO,0.4942757601861063,0,0,0.0,0.00013558467649423843,0,0.2472,0
212452000,4.769369369369369,4.256925000541352,0.0,9.1,18.121410460233978,301.785,50.672,0.1438,21.3,2.0,1.0,0.002,47.96451,-126.60673,152.26,1.707,4.92810701756296,Cargo,KYPROS SKY,0.3722343193131855,0,1,1.0,1.9950086712037687e-05,0,0.4861,0
212723000,10.657251908396946,5.02784629797582,0.0,14.0,25.279238396069175,361.21,50.746,0.1232,21.331,2.0,1.0,199.924,25.24453,-80.10058,60.51,0.8608,7.461750560721826,Cargo,BF FORTALEZA,0.47607326008898576,0,0,0.0,4.775180875612591e-05,0,0.238,0
212960000,10.946195652173913,6.779830799247801,0.0,16.1,45.966105666429016,478.588,26.861,0.0531,21.268,1.0,1.0,396.632,25.22133,-95.95153,168.4,1.4071,10.671703912232976,Cargo,QUEEN B,0.6614175149350898,1,0,0.0,0.000410832230328723,0,0.3308,0
215000633,5.438356164383562,0.3680391498598055,4.7,6.4,0.135452815829528,23.93,2.392,0.0909,0.133,0.0,0.0,0.0,17.72878,-66.96641,26.98,0.0,0.0,Sailing,ARION I,0.4370198826232451,0,0,0.0,4.85343765690675e-06,0,0.2185,0
215018000,8.12265625,0.30846708721942623,7.5,9.6,0.0951519438976378,381.454,25.511,0.0627,21.372,1.0,1.0,317.495,17.78607,-65.61549,37.99,0.0607,0.5131410673878968,Cargo,STANIS,0.5408973151627083,0,0,0.0,0.00014035256434509103,0,0.2705,0
215031000,8.85,0.8698658900466592,8.0,9.6,0.7566666666666667,400.665,25.147,0.0591,25.025,1.0,1.0,398.731,27.33398,-91.89143,181.21,0.1198,1.0606601717798212,Cargo,SERENE AMELIA,0.5723132461496765,0,1,1.0,0.0005596753169334818,1,0.5863,1
215035000,0.15692307692307694,0.36508828085166756,0.0,1.4,0.1332894528152267,563.578,122.368,0.1784,45.305,4.0,1.0,417.249,29.61418,-93.26885,57.87,1.8731,0.5829538665840106,Cargo,MINELKAR,0.45512397454211273,0,0,0.0,4.610652992771319e-05,0,0.2276,0
215060000,13.33939393939394,0.2375953246248737,12.9,13.9,0.05645153828359923,68.045,2.736,0.0387,0.081,0.0,0.0,0.0,18.92364,-68.26167,96.39,0.0,0.0,Cargo,ALLEGRA,0.5820818954395846,0,0,0.0,0.00018391706990230817,0,0.2911,0
215071000,5.083870967741936,4.246496342020761,2.2,11.8,18.0327311827957,544.34,96.986,0.1512,93.239,1.0,1.0,505.639,25.59823,-95.29244,218.48,0.9273,6.503596763731422,Tanker,VALROSSA,0.6148282522651234,1,0,0.0,0.0006356013432299612,1,0.3075,0
215078000,5.711602209944751,4.629853527510356,0.0,11.4,21.435543686200127,1084.299,146.381,0.1189,45.407,5.0,1.0,599.432,28.30104,-96.11134,36.06,1.5265,4.732472533224959,Tanker,ELDIA,0.4398816981631247,0,0,0.0,1.721451945620024e-05,0,0.2199,0
215105000,7.054945054945055,7.261638378588675,0.0,17.9,52.7313919413919,1738.294,74.134,0.0409,71.082,1.0,1.0,1708.072,18.48931,-66.10078,3.07,0.9964,10.300403054066221,Passenger,CELEBRITY APEX,0.7977142382780957,1,0,0.0,0.002226504619877521,1,0.3993,0
215137000,7.002493074792244,6.582389754369165,0.0,14.0,43.32785487842395,825.249,122.319,0.1291,21.65,6.0,1.0,0.006,33.73279,-118.25399,1.96,1.5492,6.7507344130853975,Cargo,CMA CGM J. MADISON,0.4527204651179849,0,0,0.0,8.578301416746834e-06,0,0.2264,0
215139000,0.005333333333333334,0.022507276167731283,0.0,0.1,0.000506577480490522,4.607,146.394,0.9695,21.503,6.0,1.0,0.01,49.30833,-123.10886,2.91,2.063,0.01306282663127255,Cargo,MACIEJ RATAJ,0.08112642378434576,0,0,0.0,2.008024525593345e-06,0,0.0406,0
215175000,14.919512195121952,0.3985898056684039,13.7,16.0,0.15887383318277626,70.301,2.54,0.0349,0.205,0.0,0.0,0.0,35.19953,-123.7092,256.55,0.0,0.0,Cargo,CMA CGM BLUE WHALE,0.6583645352746619,1,1,1.0,0.001178227670134644,1,0.6294,1
215185000,9.532,6.046936071189821,0.0,17.0,36.565435849056584,1489.13,122.391,0.0759,21.992,5.0,1.0,303.607,29.38751,-94.81182,8.48,0.8204,7.290204018067763,Cargo,CMA CGM LAMARTINE,0.5120950726201586,0,0,0.0,3.0073911684198737e-05,0,0.2561,0
215196000,4.857555555555556,6.18520746125605,0.0,16.9,38.25679133877766,398.677,146.164,0.2683,21.55,6.0,1.0,0.143,32.13078,-81.14042,8.24,1.8949,5.891453342140777,Cargo,CMA CGM CASSIOPEIA,0.40373106043272544,0,0,0.0,8.759671788554142e-06,0,0.2019,0
215225000,9.3,7.031215036297059,0.0,19.0,49.43798488664984,782.234,74.356,0.0868,21.499,3.0,1.0,526.228,32.62043,-79.31028,69.7,0.7271,5.6164726904907605,Cargo,CMA CGM CENTAURUS,0.5641797005381701,0,0,0.0,0.0001761216702980913,0,0.2821,0
215233000,8.542091152815013,5.742191792605559,0.0,14.5,32.97276658306665,1325.434,122.543,0.0846,69.296,3.0,1.0,1144.694,26.03554,-79.41396,78.33,1.1813,7.181516871897264,Tanker,AGIOI FANENDES,0.633221300533199,1,0,0.0,0.0006110955884007387,1,0.3167,0
215279000,6.2637795275590555,5.947327021628111,0.0,12.9,35.37069870218788,145.01,122.525,0.458,69.179,3.0,1.0,0.004,25.58766,-79.40045,89.57,1.9993,5.936567164179104,Pleasure,WHEELS,0.5230550041790016,0,0,0.0,5.680690500777771e-05,0,0.2615,0
215317000,7.175619834710743,5.160826816667864,0.0,13.1,26.634133431638098,292.253,50.604,0.1476,21.402,2.0,1.0,0.097,49.31811,-123.25208,15.52,1.034,5.55167998231095,Cargo,EIRINI K,0.39272460216833294,0,0,0.0,1.0529687891633775e-05,0,0.1964,0
215352000,20.228571428571428,0.09511897312113259,20.1,20.4,0.00904761904761895,38.571,1.037,0.0262,0.907,0.0,0.0,0.0,24.15995,-154.90293,397.05,0.0,0.0,Cargo,CMA CGM BRAZIL,0.7816719958732833,1,0,0.0,0.006937631072506721,1,0.3922,0
215434000,13.45852534562212,0.8826169215133277,12.3,14.6,0.7790126301416627,589.837,26.628,0.0432,21.097,1.0,1.0,451.074,26.88141,-79.37814,75.66,0.0899,1.216372566455596,Cargo,SEAGEM,0.6437925774821318,1,0,0.0,0.0018370421335579797,1,0.3223,0
215507000,5.078082191780822,4.429174957094493,0.0,10.2,19.617590800553007,106.763,50.401,0.3207,21.506,2.0,1.0,64.339,29.94144,-89.99846,5.8,1.7315,5.136569874926262,Cargo,SELCON,0.3806308372672501,0,0,0.0,1.0185273403657535e-05,0,0.1903,0
215510000,5.575688073394495,4.808480002986369,0.0,10.2,23.12147993911981,212.819,50.363,0.1914,21.574,2.0,1.0,34.647,40.49229,-73.67816,41.39,1.7237,5.599286994324796,Tanker,SPARTO,0.39729656241036626,0,0,0.0,1.024299123126554e-05,0,0.1987,0
